delta_time,delta_radius,E_pro,E_del,R_prompt,R_delayed,,,#NOME?
131072,92.22342682,3.179774761,2.236619234,16095.89258,16134.00293,,,
262144,227.5918274,3.447384596,2.312905073,14523.9209,14750.25195,,,
262144,265.9745483,4.535344601,2.172117233,13349.74121,13333.14746,,,
131072,638.0857544,2.032192945,2.22147584,8262.261719,8789.291016,,,
131072,702.4011841,2.777984858,2.20862484,8837.097656,8715.881836,,,
524288,381.5560913,3.19798851,2.298332691,16682.99414,16750.28906,,,
262144,225.7363434,5.311772823,2.273685932,12854.88281,12823.78809,,,
262144,414.6190186,4.29056263,2.192559958,15877.58691,16003.21289,,,
131072,213.7767334,1.372083068,2.216872215,17010.19141,16901.34766,,,
393216,498.3809814,2.858994961,2.209929228,7995.753906,8334.3125,,,
131072,236.511261,1.979909301,2.303587437,17268.58789,17399.99609,,,
131072,141.6554413,4.424461842,2.195382357,17227.44727,17112.62305,,,
131072,571.1724243,2.832681417,2.1700387,8060.227539,7951.86377,,,
524288,137.9980774,2.624866724,2.208074331,17400,17400,,,
655360,257.5343628,2.614254236,2.268304586,11834.06543,11648.34961,,,
1048576,356.1755066,4.208260536,2.260900736,15422.03516,15151.42383,,,
131072,242.8415527,3.150584936,2.258696079,10842.83691,10994.75977,,,
786432,189.6918793,2.336339951,2.190339327,17145.74609,17264.79883,,,
131072,202.5454712,2.629972219,2.284253836,10057.41602,9959.821289,,,
393216,163.218689,2.885733128,2.159502983,9996.881836,10000.86426,,,
1048576,17088.9043,6.360667706,2.190960407,16778.45703,16447.89844,,,
1048576,17164.87109,2.318221331,2.190960407,16653.67188,16447.89844,,,
262144,96.68074036,2.775943518,2.28796196,16227.51172,16253.88477,,,
262144,1153.236694,4.535341263,2.228747606,8598.136719,9351.385742,,,
131072,711.0380249,4.019214153,2.202513456,13022.5791,12597.04688,,,
393216,261.5455322,2.218990088,2.28900528,11961.53125,11723.63672,,,
393216,179.022644,2.859511137,2.361649513,17400,17400,,,
131072,136.7587738,4.29923296,2.268954277,14642.87793,14621.98242,,,
524288,553.5553589,4.19217062,2.174690723,12136.31543,12662.27832,,,
131072,88.5345993,2.720657349,2.18225503,11000.3623,10949.31738,,,
262144,291.3302002,3.478958607,2.246768475,16951.43945,16691.08789,,,
262144,53.47423172,4.042337418,2.287767649,17400,17399.99805,,,
131072,197.8633575,6.621988773,2.218127489,15498.23242,15408.75,,,
131072,281.6169739,4.650108337,2.276427031,8480.241211,8453.942383,,,
393216,218.4974976,3.592946529,2.200532436,14697.39746,14594.96582,,,
131072,535.7599487,1.415080309,2.258431911,11153.50586,11289.7373,,,
262144,191.767868,3.435180426,2.299826622,10000.08398,9809.560547,,,
131072,21422.4082,1.670909166,3.267298222,16748.57617,12287.58105,,,
131072,21093.98633,1.670909166,2.190087318,16748.57617,12303.53223,,,
655360,23483.70508,1.670909166,4.540775776,16748.57617,15333.48926,,,
786432,23366.40039,1.670909166,2.325213432,16748.57617,15263.70605,,,
131072,20950.54492,2.152815819,3.267298222,16477.39063,12287.58105,,,
131072,20628.10156,2.152815819,2.190087318,16477.39063,12303.53223,,,
655360,23603.45117,2.152815819,4.540775776,16477.39063,15333.48926,,,
786432,23486.58984,2.152815819,2.325213432,16477.39063,15263.70605,,,
524288,409.4321594,4.885823727,2.187578678,13864.79883,13508.14746,,,
393216,108.0681686,3.244521379,2.191118717,5427.794922,5421.336914,,,
131072,547.0565186,4.797202587,2.243428707,12527.79395,12021.42383,,,
131072,388.1636963,3.589775562,2.237328768,10203.00488,10465.97461,,,
524288,255.8525085,4.237986088,2.359048367,15875.0625,16002.0293,,,
786432,827.4821777,4.346033096,2.279557943,9377.296875,8808.94043,,,
131072,531.1062012,2.591239691,2.284190416,16262.51465,15939.81055,,,
262144,242.4154816,2.675242424,2.20613122,14321.80469,14512.11621,,,
131072,250.36203,1.860855103,2.300726414,17148.50391,16933.63086,,,
131072,617.2745972,1.591181517,2.298978567,6835.678223,6296.793457,,,
131072,239.5554047,2.096481562,2.282653809,16036.66406,15883.1582,,,
131072,340.2003784,4.039381027,5.032341003,11489.14648,11682.25098,,,
131072,169.3333282,4.391352654,2.220745325,12316.5752,12302.69727,,,
131072,167.6655884,2.026469469,2.276285648,13278.08496,13442.39453,,,
131072,246.3397064,4.588900089,2.297122955,9541.503906,9657.291992,,,
524288,353.9472656,4.701748371,2.155704737,12183.83496,12223.01172,,,
262144,158.1469879,3.366947412,2.24921298,13658.92383,13731.89551,,,
393216,523.0614624,3.690600634,2.270280361,7372.372559,7125.17041,,,
524288,448.8669434,3.791950226,2.319363832,9394.467773,9559.964844,,,
393216,424.8806763,3.693953037,2.190541267,13873.35449,14194.29785,,,
131072,389.1549072,1.741640091,2.166172981,4448.806152,4432.729004,,,
393216,758.2763672,4.903867245,2.194614887,16348.97852,16261.91992,,,
262144,837.4831543,3.172966003,2.259805441,15351.37598,15301.67969,,,
262144,343.1514282,3.880588531,2.246948957,4819.258301,4503.822754,,,
131072,642.5900269,1.298433304,2.264214993,15025,14753.85352,,,
131072,264.6556091,3.675992012,2.260190248,16770.48242,16718.90625,,,
131072,214.296402,1.617555499,2.267648935,10497.14551,10574.97754,,,
131072,58.55561447,3.003261566,2.30883646,16226.1377,16254.85059,,,
131072,506.660675,2.604655266,2.239207983,14711.96191,15042.77246,,,
393216,279.6540833,1.852143168,2.29638052,15053.34863,14981.94922,,,
393216,351.8773804,7.354759216,2.28079915,16850.4082,17189.86523,,,
1048576,17666.00391,4.252569199,2.648772717,14683.38184,15973.26465,,,
1048576,17743.13672,4.252569199,2.274368048,14683.38184,16183.25293,,,
131072,220.6078644,4.252569199,2.310565472,14683.38184,14486.45703,,,
917504,17518.05078,2.310565472,2.648772717,14486.45703,15973.26465,,,
917504,17596.41602,2.310565472,2.274368048,14486.45703,16183.25293,,,
262144,403.2106323,2.118947744,2.239073515,16810.92383,16897.74023,,,
393216,474.5517578,6.226128578,2.247153044,15287.02832,14839.25,,,
131072,491.6812439,5.812574387,2.195039749,9251.641602,8926.495117,,,
655360,429.1758118,4.08650589,4.923320293,17092.85156,17032.22461,,,
131072,389.1194458,5.194009304,2.167476892,4051.534668,4026.226074,,,
262144,163.6116791,2.996544838,2.220018387,16822.15039,16800.00195,,,
262144,280.925415,3.651718378,2.183110237,10437.76953,10396.68164,,,
786432,515.5814209,3.762958527,2.182573557,14868.75586,14422.75488,,,
393216,212.6864014,3.870610476,2.239116669,12072.50781,11912.84473,,,
131072,107.0783997,2.844040394,2.312349081,15896.02539,15900.05176,,,
655360,434.1298523,2.229356766,1.98541832,17386.28125,17341.70508,,,
262144,678.3493042,3.659214497,2.140568495,16975.08398,16399.24805,,,
131072,511.4945374,3.725041151,2.238098145,14334.35352,13904.42383,,,
786432,237.3406067,2.673779726,2.291501284,14527.78516,14515.16699,,,
655360,20158.52539,3.681822777,1.181432962,14198.6377,13951.75098,,,
393216,252.8162231,3.681822777,2.288768053,14198.6377,14114.3916,,,
262144,20181.11133,2.288768053,1.181432962,14114.3916,13951.75098,,,
131072,283.5852966,3.778137684,2.310894012,11448.00977,11477.34082,,,
393216,170.0228424,1.386772037,2.234005451,4756.966797,4730.266113,,,
131072,802.0842896,2.339326143,2.32230258,7597.635254,7082.26709,,,
131072,257.977417,4.775481701,2.220610142,13642.25098,13438.79492,,,
786432,339.3104858,1.688686848,2.199281216,17307.18359,17355.91992,,,
524288,995.8761597,2.305531263,2.256303549,11890.71289,12082.75977,,,
131072,442.6695557,3.299895525,2.216769695,4788.009766,4955.584961,,,
262144,350.4456177,1.552995324,2.224882126,8651.541016,8541.378906,,,
524288,74.1688385,3.698613167,2.326405525,16335.53027,16318.34375,,,
262144,185.5130005,2.493412256,2.281903744,14137.87207,14114.28516,,,
131072,239.8395081,4.636882782,2.259085178,10669.56836,10537.66992,,,
131072,138.5542145,2.900432587,2.22420764,14494.74707,14619.07227,,,
131072,369.9609375,1.388060927,2.286172628,16570.75195,16842.64453,,,
131072,193.3174438,2.62092042,2.299483538,16028.92188,15938.57422,,,
131072,329.410675,1.876708508,2.187469959,15172.2207,14982.22363,,,
262144,698.1886597,3.154602528,2.186103344,7252.373535,7222.407227,,,
262144,582.0553589,4.710995197,2.251934767,9952.274414,10487.45605,,,
393216,515.8515015,2.87012434,2.19764924,13078.7334,13142.34375,,,
393216,274.4321899,4.52072382,2.251006365,15929.04102,15926.3252,,,
786432,517.1557617,3.230784416,2.232478857,16984.55859,17031.03906,,,
393216,114.218071,4.484931469,0.320887148,17400,17400,,,
131072,392.2407227,2.742585897,2.279387474,14699.91895,14972.68848,,,
262144,622.2802734,4.673836231,2.294928074,10125.51367,9904.72168,,,
131072,455.8861084,4.500168324,2.244431257,9240.993164,9524.22168,,,
131072,1562.888428,2.236713886,2.299278259,8887.165039,8891.510742,,,
393216,104.6756744,2.397037983,2.281057119,16768.14844,16869.11914,,,
393216,345.8592529,2.023373365,2.241640806,14826.3877,14776.25293,,,
262144,393.3092651,5.219597816,2.260634184,11971.6582,11777.50684,,,
262144,188.4695587,5.307371616,2.186307907,8172.588379,8107.520996,,,
131072,431.7790833,1.985969424,2.194689989,15294.51172,15237.05859,,,
131072,391.3764648,2.627829552,2.23159194,17400,17293.2832,,,
131072,424.6453552,3.645907402,2.202403784,15466.85156,15299.17871,,,
131072,188.1107178,4.808597565,2.217671633,16252.16504,16344.84863,,,
655360,44.57109451,6.449522495,2.215422869,10708.03809,10748.50488,,,
131072,177.2207336,5.290446758,2.317698956,5871.308105,5851.022949,,,
262144,822.7579956,4.006465912,2.278742313,3009.665039,2548.148193,,,
131072,360.7875671,4.679866791,2.224887609,9793.637695,9881.108398,,,
131072,1306.635498,3.201033831,2.201781273,9582.852539,8631.293945,,,
393216,563.2686157,4.042852402,2.315799713,12549.88477,12649.64648,,,
131072,486.446106,4.175711632,2.237480879,13063.70703,13084.71191,,,
524288,633.7064819,3.19069171,2.226973295,14421.47754,14610.25391,,,
262144,196.007843,3.211334705,2.186407804,16630.84961,16746.70703,,,
524288,309.0764465,4.528648376,2.120218992,9800.94043,9811.584961,,,
393216,321.7724915,1.773321986,2.285211086,15707.66016,15544.28516,,,
131072,539.9716187,5.367819309,2.269942522,11773.53613,11716.74219,,,
131072,435.8606567,1.809852362,2.320225,15502.53613,15072.41797,,,
393216,277.0230713,4.279973984,2.312439919,17396.83008,17400,,,
131072,152.7949524,4.53164959,2.23056674,9103.063477,9116.4375,,,
131072,1527.2771,4.875777721,2.131622076,11775.45117,13177.22559,,,
131072,419.6728821,3.375937462,2.227635145,15266.71777,15289.08203,,,
524288,213.3773956,3.496874094,2.248727798,17348.31836,17400,,,
262144,846.293335,3.597285032,2.230329275,9479.900391,9349.318359,,,
262144,899.7419434,1.551215053,2.269387245,16110.33203,15266.7832,,,
131072,143.7207947,5.598286629,2.361964703,14735.44727,14606.75488,,,
131072,295.7138367,5.723245144,2.209802151,13876.77734,13646.49121,,,
655360,460.773407,2.839997292,2.288444519,16195.64355,15995.41797,,,
262144,395.0644836,6.155556679,2.304229975,11632.52637,11716.35156,,,
131072,1493.661987,4.597982407,2.276314259,9788.166016,10050.62988,,,
131072,446.5567627,3.955452442,2.186752319,13380.60059,13589.19434,,,
262144,677.2263794,2.799337626,2.229578495,16454.98047,17088.34961,,,
131072,468.421814,2.787046432,2.430792093,16175.17676,16480.75781,,,
655360,1155.716187,2.105358601,2.279764414,8241.266602,7331.795898,,,
131072,291.5451355,2.561208487,2.290170431,16481.65625,16583.49609,,,
131072,169.2800446,4.09784317,2.253966331,16038.00391,16158.39746,,,
393216,225.161087,1.376401544,2.26169014,17400,17399.57813,,,
393216,273.9575195,4.568984985,2.23580122,16588.17969,16735.26367,,,
393216,582.7747192,1.696033955,2.190820217,11928.06934,12045.77344,,,
262144,43.45801163,2.58267808,2.184861898,10214.89355,10202.05664,,,
262144,565.447998,3.504878998,2.246532679,16577.17578,16897.87109,,,
131072,605.1393433,1.62084806,2.275921822,14919.04785,14539.90332,,,
262144,425.1018677,2.798090219,2.237099648,12905.43066,12823.22754,,,
393216,286.7206421,7.925379753,2.153943062,11365.29004,11613.94434,,,
524288,80.93803406,3.038696527,2.251867771,15122.90527,15110.9541,,,
262144,288.178833,1.5553267,2.216137886,11872.83105,11847.12793,,,
131072,1103.48584,1.732733607,2.235183716,14269.44727,14742.80957,,,
131072,691.5822754,5.065438271,2.187953711,16554.49414,16817.87891,,,
786432,17421.76953,4.430298328,7.011720657,12609.31543,13063.4707,,,
1048576,17518.8457,4.430298328,2.247414827,12609.31543,12722.38281,,,
131072,110.5431442,4.430298328,2.32401371,12609.31543,12578.63184,,,
655360,17333.36523,2.32401371,7.011720657,12578.63184,13063.4707,,,
917504,17430.80078,2.32401371,2.247414827,12578.63184,12722.38281,,,
131072,525.470459,5.431548595,2.212772608,12724.46875,12233.11426,,,
131072,631.1395874,1.337034225,2.202838898,10050.15234,10236.81934,,,
131072,370.339325,1.744468689,2.057672739,7108.566406,7318.697754,,,
655360,18585.12695,2.966451406,2.966774225,11952.43555,7900.414551,,,
917504,18505.94141,2.966451406,2.202063084,11952.43555,7902.164551,,,
262144,446.1257324,2.966451406,5.025567055,11952.43555,11766.02832,,,
393216,18496.9375,5.025567055,2.966774225,11766.02832,7900.414551,,,
655360,18420.83008,5.025567055,2.202063084,11766.02832,7902.164551,,,
131072,703.3674316,1.428134918,2.201726198,15828.05469,15734.14355,,,
131072,611.3056641,2.750081778,2.125770092,12885.41895,12532.11914,,,
131072,447.3718262,1.224614859,2.138119459,15988.13965,15660.35449,,,
393216,503.3214111,2.110673904,2.225375414,13223.64648,13098.11035,,,
262144,180.2405548,4.826759338,2.309015274,11559.70215,11711.87402,,,
393216,458.8067627,2.593693733,2.292232513,15247.44043,14983.22754,,,
655360,526.1558228,5.431735039,2.261698961,12466.09766,12652.12012,,,
393216,14580.00684,3.168564558,4.891694069,14537.59668,16609.74219,,,
917504,14892.18848,3.168564558,2.343109369,14537.59668,16634.09961,,,
393216,13980.43848,0.68355906,4.891694069,4227.493652,16609.74219,,,
917504,14085.3125,0.68355906,2.343109369,4227.493652,16634.09961,,,
131072,273.0116577,4.351157665,2.231472492,16908.04102,16853.73438,,,
131072,436.3586121,1.406428695,2.257579088,17257.55859,17400,,,
262144,328.9174805,2.318598747,2.280349016,12520.29883,12649.09668,,,
524288,100.7693176,5.428164482,2.207067251,14841.50293,14753.23828,,,
262144,537.3811646,1.357634783,2.297995329,12340.67773,12475.82227,,,
262144,919.9456177,1.175687551,2.216714144,16484.08398,16455.27734,,,
262144,387.2648621,2.909956694,2.260929346,14001.8916,13619.29492,,,
393216,276.0031433,1.967151046,2.238451958,12067.41895,12110.29785,,,
524288,355.2488098,2.496918917,2.204882622,7083.265137,6764.911621,,,
131072,926.4224854,4.188381672,2.216056108,11403.56152,11178.50195,,,
655360,167.0449219,1.17973125,2.267167807,16269.91895,16304.07324,,,
131072,1260.913818,5.248772144,2.193643093,16315.40332,16432.87891,,,
262144,199.7319794,1.292083383,2.223909616,15579.13379,15385.08594,,,
655360,618.9109497,4.094432831,2.25982666,16261.65723,16551.96875,,,
1,32716.14063,4.603806496,2.287233829,15814.80859,17318.61523,,,
252535,32050.89063,4.603806496,2.197533846,15814.80859,16664.08203,,,
15,19547.77539,4.603806496,2.66693759,15814.80859,8603.373047,,,
372754,19450.51953,4.603806496,2.264396191,15814.80859,8619.1875,,,
1,11170.83203,4.603806496,3.085072279,15814.80859,17147.79688,,,
401373,11092.30078,4.603806496,2.267821312,15814.80859,17289.28125,,,
15,17313.26953,4.603806496,5.003486156,15814.80859,8358.339844,,,
392254,17515.72852,4.603806496,2.223690748,15814.80859,8488.202148,,,
21,19030.42969,4.603806496,2.25007534,15814.80859,9265.632813,,,
189208,19485.60938,4.603806496,2.261403799,15814.80859,9156.802734,,,
23,18546.36523,4.603806496,2.010918379,15814.80859,5454.300293,,,
7578,17730.94922,4.603806496,2.257512808,15814.80859,5020.427246,,,
70879,30193.99414,4.603806496,2.212059259,15814.80859,15977.00879,,,
19,17176.9668,4.603806496,2.97796011,15814.80859,8366.670898,,,
107213,17369.81055,4.603806496,2.25443387,15814.80859,8595.729492,,,
9,24238.8418,4.603806496,4.939450264,15814.80859,13227.09277,,,
179026,23950.10742,4.603806496,2.261620522,15814.80859,12833.94727,,,
281460,28604.00977,4.603806496,2.23467207,15814.80859,15571.19727,,,
7,13583.02246,4.603806496,1.343581676,15814.80859,15546.54004,,,
244167,13363.69629,4.603806496,2.33122015,15814.80859,15327.44922,,,
510861,27824.81836,4.603806496,2.198475838,15814.80859,12032.43066,,,
3,7554.45752,4.603806496,3.947373867,15814.80859,14080.4707,,,
137131,7396.097168,4.603806496,2.186290979,15814.80859,14182.50098,,,
2,28560.71094,4.603806496,2.578966379,15814.80859,16461.23633,,,
87694,28615.78125,4.603806496,2.268290281,15814.80859,16412.27344,,,
3,19853.20117,4.603806496,3.435543537,15814.80859,12466.92188,,,
59713,19780.30664,4.603806496,2.348211765,15814.80859,12427.37012,,,
2,30969.18164,4.603806496,1.66671133,15814.80859,15288.20996,,,
89835,30769.1543,4.603806496,2.305196285,15814.80859,15122.22852,,,
3,26554.32813,4.603806496,3.555091381,15814.80859,13852.52832,,,
5072,26609.24023,4.603806496,2.257372856,15814.80859,13855.58789,,,
319464,19276.26953,4.603806496,2.22774601,15814.80859,15806.14746,,,
288354,11369.60059,4.603806496,2.171174288,15814.80859,14102.22656,,,
11,14384.7832,4.603806496,3.067366838,15814.80859,16927.03125,,,
10330,14443.13086,4.603806496,2.173513412,15814.80859,16871.86914,,,
4,9554.730469,4.603806496,5.32038641,15814.80859,16848.67188,,,
436194,9672.633789,4.603806496,2.204809427,15814.80859,16636.25391,,,
222135,28670.07617,4.603806496,2.257804394,15814.80859,13572.40625,,,
17,27385.44336,4.603806496,1.674650192,15814.80859,17125.49414,,,
118476,27471.4707,4.603806496,2.195000887,15814.80859,17163.20117,,,
141315,29597.59766,4.603806496,2.251981735,15814.80859,14433.41895,,,
473323,199.2830963,4.603806496,2.268759251,15814.80859,16005.02148,,,
